"Data on activities of multinational enterprises"
"U.S. Direct Investment Abroad,Majority-owned Nonbank Foreign Affiliates (data up to 2008),Total Assets" 
"Bureau of Economic Analysis" 
"By Country and Industry (NAICS) (Millions of Dollars) <br/>"
"","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Utilities","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Finance (except depository institutions) and insurance","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries"
"  United Arab Emirates",2655                   ,3053                   ,3872                   ,4818                   ,5709                   ,4813                   ,5737                   ,6905                   ,7315                   ,7496                   ,1147                   ,1263                   ,1197                   ,1492                   ,1572                   ,1542                   ,1766                   ,2983                   ,"(D)",2931                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,108                     ,94                      ,181                     ,253                     ,490                     ,677                     ,728                     ,892                     ,1053                   ,"(D)",0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)",65                      ,62                      ,70                      ,177                     ,255                     ,315                     ,336                     ,321                     ,385                     ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,"(D)","(D)","(D)",320                     ,261                     ,287                     ,326                     ,409                     ,0                       ,0                       ,0                       ,0                       ,0                       ,15                      ,15                      ,"(D)","(D)",204                     ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,713                     ,832                     ,923                     ,1522                   ,1747                   ,656                     ,882                     ,1208                   ,1741                   ,1572                   ,2                       ,15                      ,24                      ,"(D)","(D)","(D)",101                     ,"(D)","(D)","(D)","(D)",199                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",126                     ,139                     ,145                     ,172                     ,216                     ,86                      ,90                      ,193                     ,268                     ,287                     ,"(D)",511                     ,"(D)","(D)",620                     ,743                     ,"(D)",1061                   ,1359                   ,309                     
"  Other",4921                   ,5834                   ,6047                   ,6925                   ,9380                   ,10093                  ,17922                  ,35275                  ,39205                  ,45626                  ,3579                   ,4363                   ,4595                   ,4892                   ,5605                   ,"(D)","(D)","(D)",10618                  ,"(D)",0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)",135                     ,131                     ,152                     ,150                     ,142                     ,150                     ,1111                   ,"(D)","(D)","(D)",7                       ,7                       ,8                       ,8                       ,8                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)",19                      ,31                      ,37                      ,35                      ,"(D)","(D)","(D)","(D)","(D)","(D)",6                       ,6                       ,6                       ,7                       ,3                       ,3                       ,3                       ,3                       ,3                       ,"(D)","(D)","(D)","(D)","(D)",1                       ,1                       ,1                       ,1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)",62                      ,62                      ,73                      ,73                      ,49                      ,51                      ,56                      ,73                      ,69                      ,8                       ,10                      ,11                      ,12                      ,"(D)",37                      ,"(D)",48                      ,59                      ,"(D)",476                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",55                      ,77                      ,104                     ,132                     ,126                     ,135                     ,197                     ,504                     ,524                     ,658                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"Asia and Pacific",653532                 ,708882                 ,785977                 ,916209                 ,1082019               ,1228036               ,1362399               ,1575332               ,1807028               ,1617792               ,40391                  ,40803                  ,49521                  ,51954                  ,59959                  ,65353                  ,71236                  ,87863                  ,112210                 ,120432                 ,31893                  ,"(D)",26216                  ,25839                  ,26259                  ,14175                  ,11036                  ,9223                   ,"(D)",7132                   ,159098                 ,175431                 ,174599                 ,180953                 ,205554                 ,236461                 ,246320                 ,272631                 ,308632                 ,328444                 ,"(D)",6627                   ,6438                   ,7221                   ,8424                   ,9449                   ,9623                   ,10533                  ,13779                  ,18156                  ,33245                  ,35973                  ,39700                  ,44336                  ,48983                  ,55684                  ,56714                  ,59328                  ,69548                  ,84297                  ,7645                   ,7381                   ,5287                   ,5667                   ,6479                   ,"(D)","(D)","(D)","(D)","(D)",7850                   ,8176                   ,7423                   ,7506                   ,7996                   ,8598                   ,10789                  ,13678                  ,17059                  ,22573                  ,58528                  ,67693                  ,66139                  ,60067                  ,65091                  ,73001                  ,70686                  ,85393                  ,91126                  ,93018                  ,"(D)",3386                   ,3237                   ,4477                   ,6394                   ,6844                   ,6955                   ,"(D)","(D)","(D)","(D)",8262                   ,8876                   ,10341                  ,13066                  ,16134                  ,22235                  ,26055                  ,"(D)","(D)",62657                  ,73127                  ,73446                  ,78975                  ,84485                  ,97627                  ,99061                  ,114527                 ,129015                 ,126189                 ,"(D)",13758                  ,14368                  ,13287                  ,14524                  ,21433                  ,44946                  ,30521                  ,44399                  ,51883                  ,268641                 ,290780                 ,331498                 ,405324                 ,503751                 ,594536                 ,645913                 ,765183                 ,864391                 ,628972                 ,21651                  ,21873                  ,21227                  ,20728                  ,24280                  ,29257                  ,30046                  ,39853                  ,44863                  ,49601                  ,"(D)","(D)",95100                  ,139150                 ,163208                 ,169194                 ,213839                 ,255531                 ,"(D)",305140                 
"  Australia",100927                 ,95773                  ,112349                 ,142745                 ,167013                 ,165094                 ,211569                 ,214579                 ,283409                 ,270454                 ,12554                  ,11545                  ,14908                  ,22559                  ,27172                  ,29555                  ,30160                  ,40791                  ,60079                  ,65464                  ,14850                  ,10639                  ,9740                   ,10014                  ,10042                  ,"(D)","(D)","(D)","(D)","(D)",21536                  ,20630                  ,18676                  ,21554                  ,27527                  ,35618                  ,36841                  ,40734                  ,47390                  ,44568                  ,3769                   ,3399                   ,3099                   ,3422                   ,4388                   ,4571                   ,4832                   ,5057                   ,7079                   ,6562                   ,3469                   ,3938                   ,3807                   ,4435                   ,5408                   ,8207                   ,8492                   ,9200                   ,9683                   ,13409                  ,4751                   ,4470                   ,2730                   ,2866                   ,3762                   ,4569                   ,5146                   ,6894                   ,8369                   ,5206                   ,1276                   ,984                     ,846                     ,942                     ,1043                   ,1213                   ,1589                   ,1868                   ,1996                   ,2320                   ,517                     ,618                     ,746                     ,743                     ,818                     ,669                     ,706                     ,743                     ,958                     ,871                     ,112                     ,152                     ,594                     ,"(D)",743                     ,883                     ,854                     ,797                     ,1042                   ,866                     ,3051                   ,3265                   ,2955                   ,3823                   ,5471                   ,6953                   ,6243                   ,6825                   ,7522                   ,6514                   ,8008                   ,8470                   ,7767                   ,8448                   ,9546                   ,11134                  ,9976                   ,11392                  ,12482                  ,12624                  ,2338                   ,2963                   ,2575                   ,2244                   ,2216                   ,2258                   ,"(D)",13866                  ,16214                  ,18421                  ,25474                  ,24009                  ,30572                  ,35579                  ,39856                  ,40783                  ,46806                  ,47386                  ,79822                  ,52034                  ,3153                   ,3174                   ,3009                   ,3532                   ,4033                   ,4566                   ,4556                   ,5197                   ,6418                   ,6075                   ,13014                  ,14343                  ,25102                  ,38816                  ,46621                  ,"(D)","(D)","(D)","(D)","(D)"
"  China",25361                  ,29259                  ,33615                  ,40012                  ,44825                  ,55603                  ,63630                  ,83680                  ,104952                 ,124328                 ,2402                   ,2882                   ,3282                   ,2937                   ,2366                   ,3047                   ,3397                   ,4698                   ,5194                   ,6896                   ,965                     ,1052                   ,1002                   ,946                     ,858                     ,915                     ,915                     ,"(D)","(D)","(D)",16491                  ,18916                  ,20664                  ,23030                  ,26158                  ,32725                  ,37627                  ,49244                  ,58496                  ,66934                  ,556                     ,592                     ,724                     ,729                     ,756                     ,1007                   ,1099                   ,1493                   ,1784                   ,5750                   ,4791                   ,5234                   ,5985                   ,5731                   ,5302                   ,6381                   ,8312                   ,10990                  ,12926                  ,17819                  ,855                     ,735                     ,807                     ,998                     ,1097                   ,1173                   ,1233                   ,1800                   ,2248                   ,2489                   ,1104                   ,1146                   ,1081                   ,1178                   ,1455                   ,1968                   ,3228                   ,3963                   ,5109                   ,5833                   ,5432                   ,6898                   ,7928                   ,8967                   ,11039                  ,13025                  ,14113                  ,19221                  ,22436                  ,20133                  ,1081                   ,1203                   ,1155                   ,2147                   ,2310                   ,2648                   ,2676                   ,2870                   ,3210                   ,3431                   ,700                     ,734                     ,745                     ,901                     ,1091                   ,1445                   ,1673                   ,2427                   ,2771                   ,2754                   ,1959                   ,2072                   ,2969                   ,4778                   ,5411                   ,5887                   ,5968                   ,8865                   ,11012                  ,11639                  ,176                     ,380                     ,655                     ,766                     ,868                     ,1186                   ,1156                   ,858                     ,1426                   ,1748                   ,"(D)",725                     ,1041                   ,1515                   ,1832                   ,2683                   ,4164                   ,5768                   ,7872                   ,8402                   ,705                     ,513                     ,555                     ,635                     ,881                     ,1174                   ,1340                   ,2239                   ,2647                   ,3881                   ,"(D)",2718                   ,3445                   ,5405                   ,6449                   ,7986                   ,9062                   ,"(D)","(D)","(D)"
"  Hong Kong",72485                  ,84425                  ,99835                  ,98681                  ,126524                 ,165598                 ,156376                 ,193899                 ,213906                 ,123057                 ,"(D)",7                       ,7                       ,5                       ,6                       ,5                       ,5                       ,5                       ,5                       ,5                       ,"(D)","(D)",7711                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",5603                   ,5795                   ,4745                   ,5296                   ,5373                   ,5868                   ,6501                   ,7975                   ,8516                   ,10565                  ,35                      ,36                      ,34                      ,45                      ,47                      ,31                      ,39                      ,43                      ,49                      ,78                      ,569                     ,479                     ,520                     ,666                     ,908                     ,930                     ,918                     ,1085                   ,1622                   ,2117                   ,"(D)","(D)","(D)",636                     ,296                     ,391                     ,172                     ,195                     ,214                     ,237                     ,206                     ,325                     ,217                     ,223                     ,125                     ,204                     ,232                     ,312                     ,417                     ,635                     ,2451                   ,2575                   ,2434                   ,1627                   ,1423                   ,1785                   ,2023                   ,3037                   ,2336                   ,2790                   ,380                     ,714                     ,240                     ,219                     ,346                     ,512                     ,402                     ,368                     ,1046                   ,901                     ,81                      ,91                      ,81                      ,27                      ,30                      ,"(D)","(D)","(D)","(D)","(D)",13087                  ,15014                  ,14040                  ,13759                  ,15424                  ,16869                  ,15947                  ,18768                  ,20374                  ,20793                  ,"(D)",1050                   ,945                     ,1185                   ,1458                   ,1195                   ,1407                   ,1814                   ,2278                   ,2139                   ,32629                  ,41994                  ,58958                  ,57658                  ,81996                  ,108557                 ,98564                  ,133643                 ,146894                 ,56172                  ,1701                   ,1984                   ,1972                   ,1215                   ,1193                   ,1331                   ,2460                   ,3340                   ,3842                   ,4688                   ,"(D)","(D)",11458                  ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"  India",9674                   ,11454                  ,13276                  ,13743                  ,16997                  ,20837                  ,20230                  ,25720                  ,39892                  ,35442                  ,"(D)","(D)",1762                   ,194                     ,291                     ,344                     ,422                     ,615                     ,918                     ,1115                   ,"(D)","(D)",1907                   ,2041                   ,"(D)",2651                   ,4                       ,4                       ,4                       ,4                       ,3202                   ,3304                   ,4560                   ,4847                   ,5656                   ,6483                   ,7018                   ,8065                   ,11957                  ,12133                  ,125                     ,127                     ,137                     ,113                     ,140                     ,194                     ,208                     ,253                     ,731                     ,807                     ,673                     ,792                     ,1005                   ,996                     ,1187                   ,1379                   ,1498                   ,1834                   ,3314                   ,3184                   ,172                     ,"(D)","(D)","(D)","(D)",289                     ,261                     ,294                     ,"(D)","(D)",662                     ,662                     ,768                     ,676                     ,781                     ,913                     ,1162                   ,1465                   ,2298                   ,2206                   ,255                     ,265                     ,255                     ,665                     ,783                     ,799                     ,754                     ,1001                   ,1420                   ,1731                   ,117                     ,115                     ,82                      ,127                     ,155                     ,159                     ,"(D)","(D)",320                     ,"(D)",494                     ,421                     ,591                     ,572                     ,680                     ,910                     ,968                     ,1246                   ,1710                   ,1886                   ,904                     ,1035                   ,1190                   ,1314                   ,1530                   ,2447                   ,2911                   ,3507                   ,4508                   ,4346                   ,84                      ,103                     ,200                     ,380                     ,343                     ,2347                   ,2412                   ,2730                   ,3227                   ,4190                   ,1821                   ,2225                   ,2513                   ,3009                   ,4356                   ,3719                   ,3662                   ,6122                   ,12623                  ,5993                   ,244                     ,285                     ,539                     ,695                     ,826                     ,1452                   ,1986                   ,2505                   ,3885                   ,4618                   ,881                     ,1018                   ,605                     ,1264                   ,"(D)",1394                   ,1815                   ,2172                   ,2770                   ,3044                   
"  Indonesia",20713                  ,18194                  ,25733                  ,25954                  ,26775                  ,27236                  ,34100                  ,38691                  ,50155                  ,48769                  ,14931                  ,14402                  ,18729                  ,14796                  ,17560                  ,17804                  ,17607                  ,19923                  ,20250                  ,21017                  ,"(D)","(D)","(D)",1408                   ,1034                   ,1073                   ,"(D)","(D)","(D)","(D)",1182                   ,1326                   ,1640                   ,1757                   ,1976                   ,1843                   ,9075                   ,9732                   ,10191                  ,10162                  ,47                      ,30                      ,83                      ,115                     ,151                     ,302                     ,292                     ,337                     ,307                     ,545                     ,633                     ,585                     ,609                     ,672                     ,826                     ,641                     ,692                     ,793                     ,898                     ,962                     ,"(D)",25                      ,26                      ,27                      ,28                      ,1                       ,1                       ,1                       ,1                       ,1                       ,94                      ,94                      ,98                      ,102                     ,97                      ,"(D)","(D)","(D)","(D)","(D)","(D)",41                      ,35                      ,36                      ,39                      ,"(D)",18                      ,"(D)","(D)","(D)","(D)",55                      ,51                      ,58                      ,"(D)","(D)","(D)","(D)","(D)","(D)",61                      ,69                      ,71                      ,81                      ,87                      ,39                      ,38                      ,44                      ,51                      ,53                      ,68                      ,121                     ,"(D)",1881                   ,529                     ,563                     ,537                     ,543                     ,515                     ,562                     ,"(*)","(*)","(*)",2                       ,3                       ,27                      ,"(D)",27                      ,27                      ,27                      ,397                     ,830                     ,1298                   ,1839                   ,1869                   ,2499                   ,2840                   ,3561                   ,3735                   ,3237                   ,236                     ,113                     ,192                     ,81                      ,157                     ,100                     ,109                     ,176                     ,379                     ,414                     ,"(D)","(D)",1534                   ,4189                   ,3649                   ,3328                   ,"(D)","(D)","(D)","(D)"
"  Japan",243595                 ,259429                 ,265464                 ,324842                 ,392603                 ,455807                 ,474625                 ,545410                 ,572075                 ,505323                 ,"(D)",17                      ,"(D)",6                       ,"(D)","(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,31402                  ,40778                  ,38713                  ,42310                  ,48439                  ,50803                  ,37982                  ,38287                  ,42770                  ,54244                  ,467                     ,513                     ,414                     ,352                     ,284                     ,320                     ,272                     ,186                     ,196                     ,211                     ,12264                  ,12489                  ,14053                  ,16980                  ,19905                  ,20549                  ,18271                  ,17498                  ,19734                  ,23799                  ,284                     ,499                     ,427                     ,392                     ,503                     ,1159                   ,776                     ,592                     ,437                     ,503                     ,1634                   ,2118                   ,1638                   ,1480                   ,1638                   ,1096                   ,1120                   ,1247                   ,1260                   ,5852                   ,6898                   ,8040                   ,7159                   ,7820                   ,7299                   ,7687                   ,6020                   ,6729                   ,8130                   ,9066                   ,406                     ,423                     ,347                     ,711                     ,1623                   ,1451                   ,"(D)","(D)",1608                   ,1714                   ,530                     ,655                     ,1245                   ,1198                   ,1537                   ,1919                   ,1992                   ,2026                   ,2249                   ,2602                   ,19280                  ,24052                  ,23633                  ,22761                  ,27220                  ,32867                  ,31006                  ,30713                  ,30355                  ,30301                  ,5154                   ,5724                   ,5725                   ,5642                   ,5775                   ,10237                  ,5146                   ,5818                   ,14456                  ,17581                  ,166286                 ,166539                 ,176901                 ,233693                 ,286737                 ,327486                 ,367394                 ,419604                 ,429057                 ,334634                 ,13188                  ,11762                  ,10915                  ,10492                  ,11363                  ,13868                  ,12289                  ,15619                  ,15524                  ,17815                  ,"(D)",10557                  ,"(D)",9938                   ,"(D)","(D)","(D)","(D)","(D)","(D)"
"  Malaysia",19193                  ,22684                  ,23883                  ,23568                  ,24764                  ,28300                  ,28908                  ,34646                  ,39127                  ,44942                  ,"(D)","(D)","(D)",3155                   ,3315                   ,5752                   ,5807                   ,6888                   ,8896                   ,7837                   ,"(D)",18                      ,19                      ,21                      ,22                      ,1                       ,1                       ,1                       ,1                       ,1                       ,10158                  ,11111                  ,12349                  ,11550                  ,12374                  ,12321                  ,11718                  ,15316                  ,16786                  ,16300                  ,160                     ,131                     ,156                     ,141                     ,144                     ,193                     ,189                     ,212                     ,299                     ,600                     ,830                     ,879                     ,1210                   ,1274                   ,1017                   ,1264                   ,1144                   ,1304                   ,1421                   ,1694                   ,19                      ,20                      ,21                      ,"(D)",23                      ,24                      ,27                      ,30                      ,18                      ,5                       ,57                      ,63                      ,57                      ,60                      ,64                      ,110                     ,118                     ,130                     ,492                     ,505                     ,7918                   ,8837                   ,9444                   ,8704                   ,9659                   ,9279                   ,8827                   ,11968                  ,12513                  ,11692                  ,"(D)",125                     ,131                     ,20                      ,73                      ,83                      ,101                     ,"(D)","(D)","(D)","(D)",134                     ,207                     ,237                     ,235                     ,186                     ,188                     ,209                     ,"(D)","(D)",892                     ,1238                   ,1426                   ,1482                   ,1495                   ,1489                   ,1579                   ,1723                   ,2130                   ,2096                   ,56                      ,59                      ,66                      ,60                      ,64                      ,85                      ,92                      ,109                     ,128                     ,135                     ,"(D)",5216                   ,4936                   ,"(D)","(D)","(D)","(D)","(D)",7523                   ,"(D)",389                     ,579                     ,440                     ,369                     ,359                     ,270                     ,302                     ,360                     ,460                     ,552                     ,1572                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",3203                   ,"(D)"
"  New Zealand",14736                  ,14726                  ,15027                  ,14578                  ,17387                  ,14724                  ,14713                  ,10157                  ,11787                  ,10132                  ,99                      ,136                     ,190                     ,231                     ,258                     ,270                     ,300                     ,315                     ,163                     ,141                     ,"(D)","(D)","(D)","(D)","(D)",5                       ,5                       ,5                       ,5                       ,5                       ,5991                   ,5627                   ,4360                   ,4425                   ,5915                   ,6630                   ,7265                   ,2279                   ,2668                   ,2691                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",224                     ,224                     ,200                     ,191                     ,236                     ,289                     ,321                     ,433                     ,517                     ,535                     ,77                      ,73                      ,36                      ,34                      ,"(D)",31                      ,33                      ,38                      ,46                      ,47                      ,29                      ,32                      ,29                      ,28                      ,15                      ,"(D)",21                      ,55                      ,64                      ,56                      ,"(D)",34                      ,31                      ,30                      ,34                      ,"(D)","(D)","(D)",40                      ,19                      ,5                       ,6                       ,5                       ,5                       ,6                       ,"(D)","(D)","(D)",91                      ,80                      ,13                      ,14                      ,13                      ,12                      ,14                      ,10                      ,10                      ,10                      ,"(D)","(D)",1299                   ,1366                   ,1305                   ,1467                   ,1894                   ,1926                   ,2380                   ,2480                   ,2344                   ,2021                   ,251                     ,190                     ,178                     ,159                     ,199                     ,204                     ,244                     ,268                     ,254                     ,267                     ,1857                   ,2325                   ,2770                   ,3148                   ,3229                   ,2003                   ,2426                   ,2444                   ,2503                   ,1828                   ,133                     ,381                     ,370                     ,578                     ,681                     ,661                     ,586                     ,622                     ,681                     ,492                     ,"(D)","(D)","(D)","(D)","(D)",3025                   ,1506                   ,1743                   ,3169                   ,2686                   
"  Philippines",10127                  ,12527                  ,14123                  ,17887                  ,18720                  ,17586                  ,19428                  ,21482                  ,21928                  ,19937                  ,"(D)","(D)",2157                   ,"(D)",2671                   ,"(D)","(D)","(D)","(D)","(D)",1004                   ,"(D)",1466                   ,4405                   ,"(D)",3971                   ,"(D)","(D)","(D)","(D)",3793                   ,4495                   ,4808                   ,5369                   ,4594                   ,4886                   ,5038                   ,6142                   ,7962                   ,6819                   ,328                     ,284                     ,239                     ,688                     ,763                     ,785                     ,456                     ,563                     ,665                     ,701                     ,641                     ,602                     ,1355                   ,1342                   ,747                     ,766                     ,838                     ,892                     ,1165                   ,1176                   ,8                       ,44                      ,9                       ,4                       ,4                       ,2                       ,2                       ,"(D)","(D)","(D)",152                     ,141                     ,66                      ,65                      ,74                      ,53                      ,"(D)","(D)","(D)","(D)",1967                   ,2872                   ,2497                   ,2329                   ,2355                   ,2513                   ,2836                   ,3665                   ,4012                   ,3790                   ,135                     ,142                     ,122                     ,61                      ,"(D)",139                     ,126                     ,145                     ,"(D)",173                     ,"(D)","(D)","(D)","(D)","(D)",95                      ,113                     ,101                     ,"(D)",111                     ,660                     ,700                     ,823                     ,795                     ,718                     ,601                     ,697                     ,628                     ,715                     ,698                     ,45                      ,53                      ,80                      ,49                      ,51                      ,68                      ,72                      ,79                      ,89                      ,144                     ,"(D)","(D)","(D)",2221                   ,2520                   ,"(D)","(D)","(D)","(D)","(D)",121                     ,228                     ,273                     ,180                     ,116                     ,235                     ,241                     ,528                     ,786                     ,763                     ,1779                   ,1836                   ,"(D)","(D)","(D)",3315                   ,"(D)",5240                   ,5195                   ,5058                   
"  Singapore",72077                  ,81375                  ,99028                  ,117431                 ,134999                 ,138284                 ,176202                 ,211170                 ,243479                 ,222308                 ,918                     ,832                     ,884                     ,871                     ,1207                   ,842                     ,905                     ,1103                   ,1374                   ,1704                   ,0                       ,0                       ,0                       ,"(D)","(D)",8                       ,8                       ,8                       ,8                       ,8                       ,39071                  ,41194                  ,42142                  ,38129                  ,43256                  ,47199                  ,47546                  ,48326                  ,49660                  ,56508                  ,73                      ,80                      ,101                     ,98                      ,114                     ,95                      ,107                     ,142                     ,"(D)","(D)",5024                   ,6075                   ,6187                   ,7056                   ,8355                   ,9432                   ,10719                  ,9554                   ,12149                  ,13392                  ,155                     ,165                     ,191                     ,125                     ,172                     ,199                     ,232                     ,63                      ,96                      ,354                     ,890                     ,779                     ,738                     ,850                     ,894                     ,1091                   ,1115                   ,1793                   ,2259                   ,2651                   ,27231                  ,29588                  ,28297                  ,22218                  ,24318                  ,27603                  ,25288                  ,26642                  ,24910                  ,29749                  ,331                     ,381                     ,359                     ,409                     ,721                     ,548                     ,660                     ,807                     ,407                     ,418                     ,720                     ,945                     ,896                     ,1002                   ,1149                   ,983                     ,901                     ,880                     ,883                     ,909                     ,10283                  ,12159                  ,12389                  ,14608                  ,12833                  ,13622                  ,18014                  ,25314                  ,31718                  ,28959                  ,1138                   ,2801                   ,3415                   ,2315                   ,2911                   ,3111                   ,3465                   ,3676                   ,4773                   ,5425                   ,10374                  ,11814                  ,14353                  ,16729                  ,20569                  ,28367                  ,28060                  ,34346                  ,51840                  ,41378                  ,1016                   ,1373                   ,1474                   ,1218                   ,2586                   ,2733                   ,3391                   ,5785                   ,6072                   ,6372                   ,9277                   ,11203                  ,24371                  ,"(D)","(D)",42402                  ,74814                  ,92612                  ,98035                  ,81955                  
"  South Korea",12208                  ,16043                  ,16305                  ,19353                  ,22313                  ,29545                  ,41223                  ,52445                  ,59205                  ,49384                  ,3                       ,3                       ,3                       ,2                       ,2                       ,8                       ,8                       ,8                       ,8                       ,8                       ,0                       ,0                       ,0                       ,0                       ,0                       ,2                       ,2                       ,2                       ,2                       ,2                       ,7178                   ,8601                   ,8224                   ,9137                   ,9946                   ,12796                  ,19977                  ,24220                  ,26620                  ,21895                  ,438                     ,458                     ,495                     ,558                     ,575                     ,650                     ,676                     ,741                     ,818                     ,821                     ,1380                   ,1452                   ,1496                   ,1431                   ,1444                   ,1927                   ,2070                   ,1915                   ,1806                   ,1751                   ,106                     ,109                     ,100                     ,150                     ,164                     ,426                     ,"(D)","(D)",621                     ,541                     ,1298                   ,1172                   ,1069                   ,1079                   ,1125                   ,1271                   ,1466                   ,1907                   ,2058                   ,1599                   ,1644                   ,2888                   ,2606                   ,2932                   ,3180                   ,4101                   ,4045                   ,5371                   ,6286                   ,4994                   ,9                       ,10                      ,86                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",726                     ,874                     ,885                     ,1233                   ,1389                   ,1869                   ,8430                   ,10501                  ,11762                  ,9411                   ,2681                   ,3051                   ,2774                   ,2829                   ,2653                   ,3062                   ,3304                   ,3717                   ,4694                   ,3780                   ,191                     ,251                     ,334                     ,329                     ,433                     ,451                     ,650                     ,828                     ,999                     ,1101                   ,1077                   ,1890                   ,2506                   ,3840                   ,5442                   ,7956                   ,11650                  ,16532                  ,19645                  ,16712                  ,251                     ,759                     ,828                     ,1092                   ,1457                   ,2306                   ,1643                   ,2115                   ,2558                   ,2167                   ,827                     ,1487                   ,1636                   ,2124                   ,2380                   ,2964                   ,3988                   ,5024                   ,4679                   ,3719                   
