"anio","sector","IBF","VAB","VAB.por.ocupado","VBP","act.corriente.sobre.act.total","activo","amortizaciones.en.VAB","coef.VAB","contribuciones.sobre.costo.salarial","costo.salarial.en.VAB","deuda.sobre.activo","deuda.sobre.k.propio","empleo.asalariado","empresas","empresas.exp","empresas.imp","expo","impo","impuestos.net.subsidios.en.VAB","liq.corriente","patrimonio.neto","rentabilidad.sobre.act","rentabilidad.sobre.k.propio","result.oper.en.VAB","salario.medio","salarios","saldo.comercial.bienes","tasa.inversion","utilidad","VAN","amortizaciones","c.intermedio","contribuciones","impuesto.prod","indemnizaciones","interes.rentas.cob","interes.rentas.pag","subsidios","salarios.en.VAB","apalancamiento","autofinanciamiento","deuda.pasivo","impuestos.prod","result.oper","utilidad.en.VAB","utilidad.por.ocupado","utilidad.por.ocupado.sobre.salario.medio","VAB.precios.basicos","productividad_corrientes","masa_salarial","consumo_intermedio","ganancia_antes_de_impuestos","ganancia_despues_impuestos","activo_corriente","activo_no_corriente","stock_de_capital","indice_consumo_capital_fijo","rotacion_capital_aproximada","capital_variable_adelantado","capital_constante_circulante_adelantado","tasa_de_ganancia"
1994,"otras.construccion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"otras.electricidad.gas.agua",1858700000,3329300000,75700,7949100000,NA,NA,14.7,41.9,22.7,42.8,NA,NA,43995,31,NA,NA,NA,NA,8.7,NA,NA,NA,NA,33.9,1925,1101100000,NA,57.2,619800000,NA,48940710000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322942100,7340.42732128651,138219218.8,7626157900,-48755987118.8,-48755987118.8,NA,NA,2936442600,NA,NA,NA,NA,NA
1994,"otras.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"otras.resto",1200800000,5763300000,33400,12281000000,NA,NA,9.4,46.9,22,62.6,NA,NA,172417,119,NA,NA,NA,NA,4.9,NA,NA,NA,NA,23.2,1255,2813300000,NA,25,1034200000,NA,54175020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340034700,1972.16457773885,212861722.2,11940965300,-54047847022.2,-54047847022.2,NA,NA,3250501200,NA,NA,NA,NA,NA
1994,"otras.subtotal",6076600000,13391900000,NA,26981700000,NA,NA,NA,NA,NA,NA,NA,NA,277947,165,22,106,189000000,1988200000,NA,NA,NA,NA,NA,NA,NA,5215700000,-1799200000,NA,2753200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"otras.transporte.almacenamiento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"total",11186500000,34133200000,60500,84115800000,NA,NA,13.5,40.6,21.5,41.7,NA,NA,563998,500,318,421,9453500000,9721400000,15.2,NA,NA,NA,NA,29.7,1523,11169400000,-267900000,36.3,8097700000,NA,460798200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5529578400,9804.25178812691,2305834192.8,78586221600,-457574455792.8,-457574455792.8,NA,NA,27647892000,NA,NA,NA,NA,NA
1995,"k.ext.part.50.percent",4103300000,7537400000,83700,16287200000,24.3,28412500000,22.7,46.3,20.9,34.8,0.42,0.73,90010,66,41,61,1675400000,1678200000,6.3,1,16469100000,7.5,12.9,36.2,1773,2074900000,-2900000,56.2,2131400000,NA,171098980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550230200,6112.98966781469,191480109.6,15736969800,-170740229909.6,-170740229909.6,690423750000,-662011250000,10265938800,-0.258453281571877,0.270887885750744,706861102.589835,58094033095.597,NA
1995,"k.ext.part.50a98.9.percent",3781600000,9887200000,116100,22177000000,24.7,32162400000,16.8,44.6,21.1,24.4,0.43,0.77,85137,81,49,79,4059300000,1772200000,29,0.9,18190900000,6,10.6,29.8,1722,1906200000,2287200000,38.4,1927600000,NA,166104960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2966160000,34839.8463652701,723743040,19210840000,-163862543040,-163862543040,794411280000,-762248880000,9966297600,-0.217914337899716,0.234185424758823,3090470044.17697,82032603095.536,NA
1995,"k.ext.part.99a100.percent",1398900000,6243000000,74200,16281200000,50.5,16764900000,10.6,38.4,20.6,40.9,0.54,1.19,84160,105,101,101,2752100000,4153800000,21.1,1.13,7647000000,8.1,17.7,27.4,1853,2027300000,-1401700000,28.7,1355200000,NA,66175800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379703000,16393.8094106464,564298527,14901497000,-65360395527,-65360395527,846627450000,-829862550000,3970548000,-0.0797430851651276,0.0964315479341002,5851804094.08789,154529273036.076,NA
1995,"k.ext.subtotal",9283800000,23667600000,91300,54745300000,30.1,77339800000,17,43.2,20.9,32.1,0.45,0.83,259307,252,191,241,8486800000,7604200000,19.7,1,42307000000,7,12.8,31.2,1782,6008400000,882600000,41.5,5414200000,NA,402349200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4899193200,18893.4089708338,1572641017.2,49846106800,-399022647817.2,-399022647817.2,2327927980000,-2250588180000,24140952000,-0.178775132463372,0.194923533595399,8067989473.57641,255721337904.047,NA
1995,"k.nac",2753400000,11510600000,40200,30340600000,31.7,49728400000,11.6,37.9,20.8,55.7,0.43,0.74,286618,248,150,187,4204800000,2009400000,2,1.24,28507000000,4.5,7.8,30.7,1362,5075000000,2195400000,25.6,2223900000,NA,133522960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345318000,1204.80221060785,192342126,29995282000,-133369984126,-133369984126,1576390280000,-1526661880000,8011377600,-0.0874607283703187,0.103851556434362,1852087080.86688,288828430019.323,NA
1995,"k.no.privat",4980200000,23032100000,50000,62584200000,38.8,81679700000,10.6,36.8,20.9,48.8,0.5,0.9,460478,439,320,375,10574800000,8924700000,15.1,1.2,42800800000,4.6,8.9,25.6,1486,8896000000,1650100000,24.2,3790000000,NA,244140260000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3708168100,8052.86702079144,1809586032.8,58876031900,-242241677932.8,-242241677932.8,3169172360000,-3087492660000,14648415600,-0.0790739564057781,0.0961846953419725,18813658725.7073,612114346161.557,NA
1995,"k.privat.conce",7057000000,12146000000,142200,22501800000,16.2,45388400000,24.2,54,20.5,22.6,0.4,0.6,85447,61,21,53,2116800000,688900000,11.7,0.8,28013300000,8.5,13.7,41.5,1969,2187300000,1427900000,59.4,3848100000,NA,293933200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1542542000,18052.617411963,348614492,20959258000,-292739272492,-292739272492,735292080000,-689903680000,17635992000,-0.426049618984494,0.428729046683054,813134763.54617,48886955904.097,NA
1995,"manufactura.alimentos",949500000,6038500000,58900,19599400000,45.7,15939000000,7.9,30.8,20.4,36.7,0.5,1.1,102473,110,100,98,5760200000,976400000,30.9,1.1,7564100000,6.1,12.8,24.6,1322,1761000000,4783800000,20.2,970400000,NA,47704150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926281500,18797.9418968899,706945310.5,17673118500,-46484813810.5,-46484813810.5,728412300000,-712473300000,2862249000,-0.0669557020592912,0.0907236379870301,7792294557.2472,194801695480.141,NA
1995,"manufactura.combustibles",930300000,6352100000,127600,15832000000,39.6,16720600000,8.7,40.1,21.4,29.2,0.4,0.7,49789,90,86,90,1548500000,2427100000,34.7,1.3,9951100000,8.7,14.6,27.4,2253,1458300000,-878600000,16.6,1453800000,NA,55263270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2267699700,45546.1989596096,662168312.4,13564300300,-53657738612.4,-53657738612.4,662135760000,-645415160000,3315796200,-0.0856243754794976,0.1049478714341,6309497309.01209,129247979159.991,NA
1995,"manufactura.maquinaria",549000000,1471300000,35100,7254900000,59.6,8341300000,18.9,20.3,20,80,0.6,1.5,41925,39,35,38,1514000000,3018400000,-4.1,1.2,3373100000,-1.4,-3.4,5.2,1726,940800000,-1504500000,40.5,-115800000,NA,27807570000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45610300,-1087.90220632081,-36488240,7300510300,-27816692060,-27816692060,497141480000,-488800180000,1668454200,-0.0568894430439858,0.0705465012897335,-517222531.704915,103485079579.169,NA
1995,"manufactura.minerales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"manufactura.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"manufactura.resto",697900000,3125300000,43100,9478700000,35.1,14097200000,16,33,20.4,56,0.4,0.7,72527,81,71,79,1998400000,1359200000,-4.6,1.1,8402100000,4.8,8,32.6,1478,1393200000,639100000,23.9,669700000,NA,50004800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112510800,-1551.29537965172,-63006048,9591210800,-50054304752,-50054304752,494811720000,-480714520000,3000288000,-0.104021821516854,0.120314459714091,-523678102.77937,79717856214.3907,NA
1995,"manufactura.subtotal",3126700000,16987200000,63700,52164900000,43.3,55098100000,10.6,32.6,20.6,41.2,0.5,0.9,266714,320,292,305,10821000000,7781200000,22.8,1.2,29290500000,5.4,10.2,25.4,1602,5553300000,3039900000,21.3,2978200000,NA,180064320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4042953600,15158.3853865939,1665696883.2,48121946400,-177687063283.2,-177687063283.2,2385747730000,-2330649630000,10803859200,-0.0772592832840344,0.0963437837089339,17289095560.4595,499481591312.442,NA
1995,"manufactura.textiles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"minas",2801800000,3560800000,327800,5165900000,16.4,12231200000,30.5,68.9,19,14,0.3,0.5,10864,17,17,14,1688400000,116500000,2.1,1,7930500000,11.3,17.5,53.4,2865,404700000,1571900000,79.2,1385000000,NA,108604400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110384800,10160.6038291605,15453872,5055515200,-108509469072,-108509469072,200591680000,-188360480000,6516264000,-0.576577422185376,0.566700319135868,27269919.3527274,8920967624.84427,NA
1995,"otras.comercio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"otras.comunicaciones",2900500000,4812200000,80700,7166100000,15.5,14025600000,26.8,67.2,20.9,32.3,0.5,0.8,59636,16,NA,NA,NA,NA,6.2,0.8,7595300000,9.7,17.8,34.7,1586,1229600000,NA,60.8,1352800000,NA,128966960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346478400,5809.88664565028,111912523.2,6819621600,-128732394123.2,-128732394123.2,217396800000,-203371200000,7738017600,-0.634145641074056,0.625117270002134,179026446.029267,10909347617.2506,NA
1995,"otras.construccion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"otras.electricidad.gas.agua",2010200000,3789700000,104100,8434900000,12.7,22387700000,14.8,44.9,21.4,34.8,0.4,0.8,36416,30,NA,NA,NA,NA,9.6,0.8,12298100000,3.9,7.1,40.8,2187,1035100000,NA,53.3,868500000,NA,56087560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401708200,11031.0907293497,139794453.6,8033191800,-55825646253.6,-55825646253.6,284323790000,-261936090000,3365253600,-0.214126888738394,0.226011851676569,618527092.99533,35543232535.8574,NA
1995,"otras.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"otras.resto",1198000000,6028200000,35000,12154300000,35.1,23325600000,10.4,49.6,21.2,60.2,0.4,0.7,172295,117,NA,NA,NA,NA,4.6,1.1,13699600000,4.5,7.7,24.7,1277,2860700000,NA,23.1,1053600000,NA,62693280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337579200,1959.30932412432,203222678.4,11816720800,-62558923478.4,-62558923478.4,818728560000,-795402960000,3761596800,-0.0788195206112886,0.0912551816665587,2226971386.04758,129490956942.89,NA
1995,"otras.subtotal",6108700000,14630100000,NA,27755200000,NA,59738800000,NA,NA,NA,NA,NA,NA,268347,163,32,109,182200000,1715900000,NA,NA,33593000000,NA,NA,NA,NA,5125400000,-1533700000,NA,3275000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"otras.transporte.almacenamiento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"total",12037200000,35178100000,64400,85086000000,30.7,127068200000,15.3,41.3,20.8,39.8,0.44,0.79,545925,500,341,428,12691600000,9613600000,13.9,1.09,70814000000,6,10.8,31.1,1562,11083400000,3078000000,36.3,7638100000,NA,538224930000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5241536900,9601.20327883867,2086131686.2,79844463100,-535069524786.2,-535069524786.2,3900993740000,-3773925540000,32293495800,-0.14261673270851,0.158973729803063,13122493186.6687,502249416925.12,NA
1996,"k.ext.part.50.percent",2945900000,7742500000,92800,15669000000,24.8,26232400000,22.3,49.4,21,29.7,0.4,0.8,83481,62,41,57,1294100000,1794500000,8.5,1,14639400000,9,16.2,39.6,1674,1816500000,-500400000,38.3,2370800000,NA,172657750000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735537500,8810.83719648782,218454637.5,14933462500,-172140667137.5,-172140667137.5,650563520000,-624331120000,10359465000,-0.276548364271831,0.288687670555982,756716201.558866,51728785199.7272,NA
1996,"k.ext.part.50a98.9.percent",3731600000,12044100000,123200,27694100000,24.3,39045300000,17.7,43.5,17.9,22.6,0.4,0.8,97743,87,59,84,5340900000,2096100000,27,1,22185900000,6.7,11.7,32.7,1761,2237800000,3244800000,31.3,2596100000,NA,213180570000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3372348000,34502.1945305546,762150648,24321752000,-210570372648,-210570372648,948800790000,-909755490000,12790834200,-0.234327324586961,0.251121705587956,3034985152.77906,96852448270.2721,NA
1996,"k.ext.part.99a100.percent",2464500000,7307000000,76000,19583400000,47.8,21300800000,10.7,37.3,18.1,38.4,0.6,1.4,96134,117,109,112,4194700000,5847100000,19.7,1.1,8983000000,8.2,19.5,31.2,1840,2299100000,-1652400000,42.4,1749100000,NA,78184900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1512549000,15733.7570474546,580818816,18070851000,-77253169816,-77253169816,1018178240000,-996877440000,4691094000,-0.0784298017617893,0.0951076795905597,6106960221.30322,190004120359.106,NA
1996,"k.ext.subtotal",9142000000,27093600000,97700,62946600000,30.2,86578500000,17.1,43,18.9,28.9,0.5,0.9,277358,266,209,253,10829600000,9737600000,19.7,1,45808300000,7.8,14.7,34.2,1762,6353500000,1092000000,36.3,6716000000,NA,463300560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5608375200,20220.7082543139,1620820432.8,57338224800,-459313005232.8,-459313005232.8,2614670700000,-2528092200000,27798033600,-0.183260942777324,0.199742019227431,8114569178.1282,287061405615.978,NA
1996,"k.nac",2486500000,10736800000,40800,28770500000,35.5,44807800000,11.5,37.3,18.3,54.5,0.5,0.9,263485,234,142,184,4340900000,1993500000,4.9,1.3,23132200000,4.9,9.4,29.2,1394,4775800000,2347300000,23.7,2180300000,NA,123473200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633471200,2404.20213674403,345241804,28137028800,-123184970604,-123184970604,1590676900000,-1545869100000,7408392000,-0.0798729983023789,0.0955288095300812,3614007184.83031,294539719885.653,NA
1996,"k.no.privat",6381600000,23769600000,52000,66149600000,41.6,82038300000,11,35.9,18.5,46.3,0.5,1.1,457326,435,322,381,12523400000,10933600000,17.2,1.2,39134900000,5,10.6,25.6,1507,8961900000,1589800000,29.1,4137900000,NA,261465600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4326067200,9459.4822949056,2002969113.6,61823532800,-259142501913.6,-259142501913.6,3412793280000,-3330754980000,15687936000,-0.078500400530813,0.0953155011819526,21014096225.2974,648619920509.906,NA
1996,"k.privat.conce",5246900000,14060800000,168400,25567400000,16,49347900000,23.1,55,19.3,19.1,0.4,0.7,83517,65,29,56,2647100000,797600000,12.8,1,29805600000,9.6,16,45,1996,2167400000,1849500000,38.7,4758400000,NA,324804480000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940390400,23233.4782140163,370614566.4,23627009600,-323234704166.4,-323234704166.4,789566400000,-740218500000,19488268800,-0.438795409733748,0.441764117832775,838942212.459845,53483315294.8464,NA
1996,"manufactura.alimentos",1147300000,6031000000,59300,21126100000,46.8,16600900000,9.1,28.6,17.6,35.8,0.5,1.2,101656,107,97,98,7054100000,1042500000,31.8,1.1,7692400000,6,12.9,23.3,1347,1779800000,6011600000,19.4,991900000,NA,54882100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978168000,19459.431809239,708184144,19147932000,-53612116144,-53612116144,776922120000,-760321220000,3292926000,-0.0721827808514933,0.0961978224329615,7361748177.75652,199047457787.767,NA
1996,"manufactura.combustibles",1154600000,6624800000,137600,16850400000,40.8,17827700000,8.4,39.3,17.7,27.8,0.4,0.8,48135,89,86,89,1729000000,2935200000,40.4,1.3,9981500000,7.3,12.9,23.5,2421,1514800000,-1206200000,19.1,1292000000,NA,55648320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2742667200,56978.6475537551,762461481.6,14107732800,-53668114281.6,-53668114281.6,727370160000,-709542460000,3338899200,-0.0784284565577654,0.0969499687498866,7864484036.78203,145515599250.944,NA
1996,"manufactura.maquinaria",919000000,1917300000,51700,8170100000,57.6,9351800000,15.4,23.5,19.7,55.3,0.6,1.5,37116,38,36,37,2004000000,4323400000,0.6,1.2,3669800000,3.2,8.1,28.8,1764,851200000,-2319400000,62.8,295200000,NA,29526420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30676800,826.511477529906,16964270.4,8139423200,-29512707470.4,-29512707470.4,538663680000,-529311880000,1771585200,-0.0557826512414571,0.0699560948130009,242498819.371594,116350451261.715,NA
1996,"manufactura.minerales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"manufactura.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"manufactura.resto",564700000,3281300000,46500,9952600000,37.2,14294300000,16.8,33,18.4,52.7,0.4,0.7,70507,85,75,84,2032700000,1430800000,-3.7,1.3,8205200000,5.2,9,34.2,1539,1410700000,601800000,15.9,738700000,NA,55125840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88595100,-1256.54332193967,-46689617.7,10041195100,-55167745482.3,-55167745482.3,531747960000,-517453660000,3307550400,-0.106532901902752,0.12246468323508,-381249650.647247,81992578062.0784,NA
1996,"manufactura.subtotal",3785500000,17854300000,69400,56099300000,44.4,58074700000,10.9,31.8,18.2,38,0.5,1,257414,319,294,308,12819800000,9731900000,25.1,1.2,29548800000,5.7,11.2,26,1660,5556500000,3087900000,23.3,3317800000,NA,194611870000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4659972300,18103.0258649491,1770789474,51439327700,-191722687174,-191722687174,2578516680000,-2520441980000,11676712200,-0.0772133901689735,0.0961102905000405,18424556463.0694,535211447519.018,NA
1996,"manufactura.textiles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"minas",2663800000,4615500000,404500,6595100000,14.5,14329100000,26.1,70,15.6,11.2,0.4,0.7,11410,19,18,16,2153100000,374600000,1.8,1,8609700000,14.8,24.6,60.9,2937,435700000,1778500000,57.8,2118400000,NA,120464550000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129234000,11326.3803680982,14474208,6465866000,-120349790208,-120349790208,207771950000,-193442850000,7227873000,-0.622739739411408,0.610981849128335,23690078.5524968,10582746458.3843,NA
1996,"otras.comercio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"otras.comunicaciones",2712400000,5136100000,88400,7596500000,13.9,14921400000,28.3,67.6,21.5,29.4,0.5,0.9,58127,15,NA,NA,NA,NA,6,0.6,7880200000,9.1,17.3,36.2,1570,1186200000,NA,53.1,1362900000,NA,145351630000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359527000,6185.19792867342,105700938,7236973000,-145097803938,-145097803938,207407460000,-192486060000,8721097800,-0.755128085639033,0.736204493020646,143575513.328245,9830112514.40032,NA
1996,"otras.construccion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"otras.electricidad.gas.agua",1159900000,3567600000,102600,8298800000,13,22903400000,18.4,43,19.2,34.8,0.4,0.8,34788,31,NA,NA,NA,NA,11,1.1,12569700000,3.6,6.6,35.8,2221,1004600000,NA,31.9,828700000,NA,65643840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428112000,12306.3125215592,148982976,7870688000,-65364710976,-65364710976,297744200000,-274840800000,3938630400,-0.238843141193011,0.247405359956634,602181682.830616,31812924349.6568,NA
1996,"otras.nocat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"otras.resto",1306900000,6656900000,37200,13127300000,43.5,21157700000,9.2,50.7,18.6,54.4,0.5,1,179104,116,NA,NA,NA,NA,9,1.2,10332200000,6,12.3,27.4,1265,2946400000,NA,25.2,1268500000,NA,61243480000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665690000,3716.77907807754,362135360,12461610000,-60939925360,-60939925360,920359950000,-899202250000,3674608800,-0.0681086818899753,0.0804763672734782,4499896954.46089,154848068099.948,NA
